,Area Code (ISO3),Area,Item,Value
11865,TTO,Trinidad and Tobago,"Pistachios, in shell",5.4590836535560845
11866,TUR,Türkiye,"Pistachios, in shell",293181.8360247853
11867,UGA,Uganda,"Pistachios, in shell",1.4688315743791431
11868,UKR,Ukraine,"Pistachios, in shell",786.3426917900883
11869,ARE,United Arab Emirates,"Pistachios, in shell",766.8927955039961
11870,GBR,United Kingdom,"Pistachios, in shell",6493.102392249895
11871,USA,United States,"Pistachios, in shell",297294.53235345485
11872,VNM,Vietnam,"Pistachios, in shell",10720.409732305969
11873,YEM,Yemen,"Pistachios, in shell",1831.0696508430171
11874,ZMB,Zambia,"Pistachios, in shell",0.7690714753429684
11875,ZWE,Zimbabwe,"Pistachios, in shell",0.3189187817116414
11876,BEN,Benin,"Pistachios, in shell",0.0296747630073656
11877,FRO,Faroe Islands,"Pistachios, in shell",0.2996376428543399
11878,GAB,Gabon,"Pistachios, in shell",0.1098888185954362
11879,ISL,Iceland,"Pistachios, in shell",20.90965755161281
11880,ALB,Albania,"Pistachios, in shell",41.265800473305056
11881,ARM,Armenia,"Pistachios, in shell",68.74968047362445
11882,BGD,Bangladesh,"Pistachios, in shell",86.59970674776632
11883,BOL,Bolivia,"Pistachios, in shell",1.3389121941728377
11884,BRA,Brazil,"Pistachios, in shell",254.08993727404064
11885,KHM,Cambodia,"Pistachios, in shell",5.468968232204464
11886,CHL,Chile,"Pistachios, in shell",230.78972390630912
11887,COM,Comoros,"Pistachios, in shell",0.0
11888,COG,Congo Republic,"Pistachios, in shell",0.2299103967386563
11889,DJI,Djibouti,"Pistachios, in shell",24.63776735154228
11890,ECU,Ecuador,"Pistachios, in shell",70.95917527850742
11891,SLV,El Salvador,"Pistachios, in shell",8.009770489556171
11892,ERI,Eritrea,"Pistachios, in shell",0.0
11893,ETH,Ethiopia,"Pistachios, in shell",5.029901166495912
11894,GMB,Gambia,"Pistachios, in shell",0.1092091746352519
11895,KAZ,Kazakhstan,"Pistachios, in shell",5116.820169475676
11896,LVA,Latvia,"Pistachios, in shell",122.95343785054796
11897,LBY,Libya,"Pistachios, in shell",477.6097156653158
11898,MUS,Mauritius,"Pistachios, in shell",7.858127650863413
11899,MEX,Mexico,"Pistachios, in shell",1836.5688977494617
11900,MNG,Mongolia,"Pistachios, in shell",2.058828640441424
11901,MNE,Montenegro,"Pistachios, in shell",22.03979494878501
11902,MAR,Morocco,"Pistachios, in shell",2042.471475681517
11903,NCL,New Caledonia,"Pistachios, in shell",3.598975867610811
11904,STP,Sao Tome and Principe,"Pistachios, in shell",0.0
11905,TJK,Tajikistan,"Pistachios, in shell",0.0
11906,TUN,Tunisia,"Pistachios, in shell",3727.938043948757
11907,UZB,Uzbekistan,"Pistachios, in shell",1254.3899235174554
11908,KGZ,Kyrgyz Republic,"Pistachios, in shell",620.7610964195619
11909,PRY,Paraguay,"Pistachios, in shell",0.0798416141688166
11910,BLZ,Belize,"Pistachios, in shell",0.2997450998423148
11911,COK,Cook Islands,"Pistachios, in shell",0.0
11912,CRI,Costa Rica,"Pistachios, in shell",2.998722229415451
11913,DMA,Dominica,"Pistachios, in shell",0.0
11914,PYF,French Polynesia,"Pistachios, in shell",0.9391043084462654
11915,GRD,Grenada,"Pistachios, in shell",0.0
11916,HND,Honduras,"Pistachios, in shell",1.5786575258361912
11917,KIR,Kiribati,"Pistachios, in shell",0.0
11918,LAO,Laos,"Pistachios, in shell",19.2096166708835
11919,FSM,"Micronesia, Fed. Sts.","Pistachios, in shell",0.0
11920,NRU,Nauru,"Pistachios, in shell",0.0
11921,NIC,Nicaragua,"Pistachios, in shell",0.679422226309247
11922,NIU,Niue,"Pistachios, in shell",0.0
11923,PRK,North Korea,"Pistachios, in shell",0.0
11924,SLB,Solomon Islands,"Pistachios, in shell",0.1890434298393888
11925,KNA,St. Kitts and Nevis,"Pistachios, in shell",0.0
11926,LCA,St. Lucia,"Pistachios, in shell",0.5290322216036522
11927,VCT,St. Vincent and the Grenadines,"Pistachios, in shell",0.0
11928,TLS,Timor-Leste,"Pistachios, in shell",0.0
11929,TON,Tonga,"Pistachios, in shell",0.0
11930,TKM,Turkmenistan,"Pistachios, in shell",23.79955529502633
11931,TUV,Tuvalu,"Pistachios, in shell",0.0
11932,URY,Uruguay,"Pistachios, in shell",2.699466413910046
11933,VUT,Vanuatu,"Pistachios, in shell",0.0
11934,VEN,Venezuela,"Pistachios, in shell",2.169454093055509
11935,BDI,Burundi,"Pistachios, in shell",0.0
11936,TCD,Chad,"Pistachios, in shell",0.0
11937,WSM,Samoa,"Pistachios, in shell",0.0
11938,TKL,Tokelau,"Pistachios, in shell",0.0
11939,PRI,Puerto Rico,"Pistachios, in shell",0.0
11940,AFG,Afghanistan,"Broad beans and horse beans, green",0.0
11941,DZA,Algeria,"Broad beans and horse beans, green",287227.50143340905
11942,AGO,Angola,"Broad beans and horse beans, green",8.560050273113871
11943,ATG,Antigua and Barbuda,"Broad beans and horse beans, green",39.03870844082795
11944,ARG,Argentina,"Broad beans and horse beans, green",0.0
11945,AUS,Australia,"Broad beans and horse beans, green",0.0
11946,AUT,Austria,"Broad beans and horse beans, green",2240.582270243548
11947,AZE,Azerbaijan,"Broad beans and horse beans, green",0.0336411570306132
11948,BHS,Bahamas,"Broad beans and horse beans, green",2.0362557206937795
11949,BHR,Bahrain,"Broad beans and horse beans, green",54.73262613686644
11950,BRB,Barbados,"Broad beans and horse beans, green",0.9790641391692048
11951,BLR,Belarus,"Broad beans and horse beans, green",168.73934370179444
11952,BEL,Belgium,"Broad beans and horse beans, green",3160.312447035835
11953,BTN,Bhutan,"Broad beans and horse beans, green",0.0
11954,BIH,Bosnia and Herzegovina,"Broad beans and horse beans, green",102.73674790356664
11955,BWA,Botswana,"Broad beans and horse beans, green",0.0715639071925705
11956,BRN,Brunei Darussalam,"Broad beans and horse beans, green",1738.8506669038445
11957,BGR,Bulgaria,"Broad beans and horse beans, green",47.41610601310091
11958,BFA,Burkina Faso,"Broad beans and horse beans, green",0.0
11959,CPV,Cabo Verde,"Broad beans and horse beans, green",0.3081506931519135
11960,CMR,Cameroon,"Broad beans and horse beans, green",0.0
11961,CAN,Canada,"Broad beans and horse beans, green",2297.271359963911
11962,CAF,Central African Republic,"Broad beans and horse beans, green",1.3781057428908416
11963,CHN,China,"Broad beans and horse beans, green",113567.34205403134
11964,COL,Colombia,"Broad beans and horse beans, green",33542.54433633876
11965,CIV,Cote d'Ivoire,"Broad beans and horse beans, green",0.0
11966,HRV,Croatia,"Broad beans and horse beans, green",229.38099845506488
11967,CUB,Cuba,"Broad beans and horse beans, green",0.0
11968,CYP,Cyprus,"Broad beans and horse beans, green",2460.620150310724
11969,CZE,Czechia,"Broad beans and horse beans, green",1206.038942757378
11970,COD,DR Congo,"Broad beans and horse beans, green",1.7715959533081789
11971,DNK,Denmark,"Broad beans and horse beans, green",0.0
11972,DOM,Dominican Republic,"Broad beans and horse beans, green",0.0
11973,EGY,Egypt,"Broad beans and horse beans, green",173549.73948468253
11974,GNQ,Equatorial Guinea,"Broad beans and horse beans, green",0.0
11975,EST,Estonia,"Broad beans and horse beans, green",13.17727808473902
11976,SWZ,Eswatini,"Broad beans and horse beans, green",0.2623591806559261
11977,FJI,Fiji,"Broad beans and horse beans, green",1.2370238235239088
11978,FIN,Finland,"Broad beans and horse beans, green",526.7511301927206
11979,FRA,France,"Broad beans and horse beans, green",35082.74072847427
11980,GEO,Georgia,"Broad beans and horse beans, green",10.499978640096868
11981,DEU,Germany,"Broad beans and horse beans, green",13206.170329736531
11982,GHA,Ghana,"Broad beans and horse beans, green",0.0
11983,GRC,Greece,"Broad beans and horse beans, green",3193.7501746085527
11984,GTM,Guatemala,"Broad beans and horse beans, green",26060.67596534022
11985,GIN,Guinea,"Broad beans and horse beans, green",0.1199816449301171
11986,GNB,Guinea-Bissau,"Broad beans and horse beans, green",0.0397613797615372
11987,GUY,Guyana,"Broad beans and horse beans, green",0.0
11988,HTI,Haiti,"Broad beans and horse beans, green",0.0
11989,HKG,Hong Kong,"Broad beans and horse beans, green",71.87661490562343
11990,HUN,Hungary,"Broad beans and horse beans, green",0.0
11991,IND,India,"Broad beans and horse beans, green",0.0
11992,IDN,Indonesia,"Broad beans and horse beans, green",0.0
11993,IRN,Iran,"Broad beans and horse beans, green",34.05232276799045
11994,IRQ,Iraq,"Broad beans and horse beans, green",45686.96613397255
11995,IRL,Ireland,"Broad beans and horse beans, green",451.612339584473
11996,ISR,Israel,"Broad beans and horse beans, green",284.23997125414274
11997,ITA,Italy,"Broad beans and horse beans, green",46200.51998014186
11998,JAM,Jamaica,"Broad beans and horse beans, green",27.24804842090389
11999,JPN,Japan,"Broad beans and horse beans, green",15720.377528714404
12000,JOR,Jordan,"Broad beans and horse beans, green",6536.353236905145
12001,KEN,Kenya,"Broad beans and horse beans, green",0.0015625582932443
12002,KWT,Kuwait,"Broad beans and horse beans, green",976.2179695160688
12003,LBN,Lebanon,"Broad beans and horse beans, green",13375.378710994248
12004,LSO,Lesotho,"Broad beans and horse beans, green",0.1100002512995506
12005,LBR,Liberia,"Broad beans and horse beans, green",1.2180668404877637
12006,LTU,Lithuania,"Broad beans and horse beans, green",0.0058320971776453
12007,LUX,Luxembourg,"Broad beans and horse beans, green",134.23616969810615
12008,MAC,Macau,"Broad beans and horse beans, green",937.8568367619932
12009,MDG,Madagascar,"Broad beans and horse beans, green",0.0
12010,MWI,Malawi,"Broad beans and horse beans, green",1454.34
12011,MYS,Malaysia,"Broad beans and horse beans, green",0.0
12012,MDV,Maldives,"Broad beans and horse beans, green",42.860345094262776
12013,MLI,Mali,"Broad beans and horse beans, green",7.46160317953049
12014,MLT,Malta,"Broad beans and horse beans, green",34.258027645719835
12015,MHL,Marshall Islands,"Broad beans and horse beans, green",1.20924441992419
12016,MRT,Mauritania,"Broad beans and horse beans, green",9.8
12017,MDA,Moldova,"Broad beans and horse beans, green",0.0
12018,MOZ,Mozambique,"Broad beans and horse beans, green",0.4543347148939959
12019,MMR,Myanmar,"Broad beans and horse beans, green",0.0
12020,NAM,Namibia,"Broad beans and horse beans, green",0.0
12021,NPL,Nepal,"Broad beans and horse beans, green",34.424234333617534
12022,NLD,Netherlands,"Broad beans and horse beans, green",5369.864421543149
12023,NZL,New Zealand,"Broad beans and horse beans, green",760.7105800765067
12024,NER,Niger,"Broad beans and horse beans, green",6592.879999999999
12025,NGA,Nigeria,"Broad beans and horse beans, green",0.0
12026,MKD,North Macedonia,"Broad beans and horse beans, green",0.0
12027,NOR,Norway,"Broad beans and horse beans, green",34.88045811171399
12028,OMN,Oman,"Broad beans and horse beans, green",0.0
12029,PAK,Pakistan,"Broad beans and horse beans, green",0.0
12030,PSE,Palestine,"Broad beans and horse beans, green",4042.41616380154
12031,PAN,Panama,"Broad beans and horse beans, green",1.289386637096592
12032,PNG,Papua New Guinea,"Broad beans and horse beans, green",0.0694532264619658
12033,PER,Peru,"Broad beans and horse beans, green",72219.31307755847
12034,PHL,Philippines,"Broad beans and horse beans, green",4.469815574769671
12035,POL,Poland,"Broad beans and horse beans, green",122561.02778840464
12036,PRT,Portugal,"Broad beans and horse beans, green",6998.051109715902
12037,QAT,Qatar,"Broad beans and horse beans, green",120.32175899217926
12038,ROU,Romania,"Broad beans and horse beans, green",59.24830532150592
12039,RUS,Russia,"Broad beans and horse beans, green",85.22825574409504
12040,RWA,Rwanda,"Broad beans and horse beans, green",11.266484793375902
12041,SAU,Saudi Arabia,"Broad beans and horse beans, green",0.0
12042,SEN,Senegal,"Broad beans and horse beans, green",2.6854563994908105
12043,SRB,Serbia,"Broad beans and horse beans, green",6.436620861015166
12044,SYC,Seychelles,"Broad beans and horse beans, green",0.4982225946657275
12045,SLE,Sierra Leone,"Broad beans and horse beans, green",0.0
12046,SGP,Singapore,"Broad beans and horse beans, green",701.5745887979183
12047,SVK,Slovakia,"Broad beans and horse beans, green",0.0
12048,SVN,Slovenia,"Broad beans and horse beans, green",166.75503830105814
12049,SOM,Somalia,"Broad beans and horse beans, green",96.95526948852684
12050,ZAF,South Africa,"Broad beans and horse beans, green",0.0
12051,KOR,South Korea,"Broad beans and horse beans, green",183.15465976083985
12052,SSD,South Sudan,"Broad beans and horse beans, green",0.0
12053,ESP,Spain,"Broad beans and horse beans, green",13031.974513201829
12054,LKA,Sri Lanka,"Broad beans and horse beans, green",0.0
12055,SDN,Sudan,"Broad beans and horse beans, green",0.0
12056,SUR,Suriname,"Broad beans and horse beans, green",0.0
12057,SWE,Sweden,"Broad beans and horse beans, green",1505.2029301225637
12058,CHE,Switzerland,"Broad beans and horse beans, green",187.93911117303423
12059,SYR,Syria,"Broad beans and horse beans, green",71693.88039860742
12060,TWN,Taiwan,"Broad beans and horse beans, green",75277.72395773418
12061,TZA,Tanzania,"Broad beans and horse beans, green",6647.593484303252
12062,THA,Thailand,"Broad beans and horse beans, green",1470.426439790023
12063,TGO,Togo,"Broad beans and horse beans, green",0.0
12064,TTO,Trinidad and Tobago,"Broad beans and horse beans, green",2.3493674875643897
12065,TUR,Türkiye,"Broad beans and horse beans, green",53509.63954466038
12066,UGA,Uganda,"Broad beans and horse beans, green",0.0
12067,UKR,Ukraine,"Broad beans and horse beans, green",287.5737848497422
12068,ARE,United Arab Emirates,"Broad beans and horse beans, green",0.0
12069,GBR,United Kingdom,"Broad beans and horse beans, green",49048.5663022849
12070,USA,United States,"Broad beans and horse beans, green",87519.50798090457
12071,VNM,Vietnam,"Broad beans and horse beans, green",27.587761110791234
12072,YEM,Yemen,"Broad beans and horse beans, green",112.78853936819178
12073,ZMB,Zambia,"Broad beans and horse beans, green",0.0463803352450648
12074,ZWE,Zimbabwe,"Broad beans and horse beans, green",814.08
12075,BEN,Benin,"Broad beans and horse beans, green",0.0
12076,FRO,Faroe Islands,"Broad beans and horse beans, green",0.0611146370238325
12077,GAB,Gabon,"Broad beans and horse beans, green",4.439320862414333
12078,ISL,Iceland,"Broad beans and horse beans, green",7.365092909569759
12079,ALB,Albania,"Broad beans and horse beans, green",0.0022113714483822
12080,ARM,Armenia,"Broad beans and horse beans, green",44.29990988155154
12081,BGD,Bangladesh,"Broad beans and horse beans, green",0.0
12082,BOL,Bolivia,"Broad beans and horse beans, green",40301.0
12083,BRA,Brazil,"Broad beans and horse beans, green",0.0
12084,KHM,Cambodia,"Broad beans and horse beans, green",9.738634154180628
12085,CHL,Chile,"Broad beans and horse beans, green",26611.829967882102
12086,COM,Comoros,"Broad beans and horse beans, green",0.0
12087,COG,Congo Republic,"Broad beans and horse beans, green",0.0
12088,DJI,Djibouti,"Broad beans and horse beans, green",0.0362289383406604
12089,ECU,Ecuador,"Broad beans and horse beans, green",27872.26
12090,SLV,El Salvador,"Broad beans and horse beans, green",88.54
12091,ERI,Eritrea,"Broad beans and horse beans, green",0.1801251091392599
12092,ETH,Ethiopia,"Broad beans and horse beans, green",11510.769701725738
12093,GMB,Gambia,"Broad beans and horse beans, green",0.0207022504803773
12094,KAZ,Kazakhstan,"Broad beans and horse beans, green",34077.549921128186
12095,LVA,Latvia,"Broad beans and horse beans, green",437.2421048767485
12096,LBY,Libya,"Broad beans and horse beans, green",19580.44
12097,MUS,Mauritius,"Broad beans and horse beans, green",0.0529100179228417
12098,MEX,Mexico,"Broad beans and horse beans, green",39000.97984184168
12099,MNG,Mongolia,"Broad beans and horse beans, green",0.0
12100,MNE,Montenegro,"Broad beans and horse beans, green",526.5972558617513
12101,MAR,Morocco,"Broad beans and horse beans, green",97783.6094785613
12102,NCL,New Caledonia,"Broad beans and horse beans, green",9.606386117887505
12103,STP,Sao Tome and Principe,"Broad beans and horse beans, green",0.0
12104,TJK,Tajikistan,"Broad beans and horse beans, green",0.0
12105,TUN,Tunisia,"Broad beans and horse beans, green",83396.11570947478
12106,UZB,Uzbekistan,"Broad beans and horse beans, green",5011.69
12107,KGZ,Kyrgyz Republic,"Broad beans and horse beans, green",1625.6799084892289
12108,PRY,Paraguay,"Broad beans and horse beans, green",0.0
12109,BLZ,Belize,"Broad beans and horse beans, green",0.0
12110,COK,Cook Islands,"Broad beans and horse beans, green",0.0
12111,CRI,Costa Rica,"Broad beans and horse beans, green",18.26869844525202
12112,DMA,Dominica,"Broad beans and horse beans, green",0.0
12113,PYF,French Polynesia,"Broad beans and horse beans, green",8.20764986751741
12114,GRD,Grenada,"Broad beans and horse beans, green",0.0
12115,HND,Honduras,"Broad beans and horse beans, green",0.0
12116,KIR,Kiribati,"Broad beans and horse beans, green",0.0
12117,LAO,Laos,"Broad beans and horse beans, green",0.0
12118,FSM,"Micronesia, Fed. Sts.","Broad beans and horse beans, green",0.44
12119,NRU,Nauru,"Broad beans and horse beans, green",0.4891678448908963
12120,NIC,Nicaragua,"Broad beans and horse beans, green",40.208422960596536
12121,NIU,Niue,"Broad beans and horse beans, green",0.0
12122,PRK,North Korea,"Broad beans and horse beans, green",0.0
12123,SLB,Solomon Islands,"Broad beans and horse beans, green",0.0
12124,KNA,St. Kitts and Nevis,"Broad beans and horse beans, green",0.0
12125,LCA,St. Lucia,"Broad beans and horse beans, green",0.0
12126,VCT,St. Vincent and the Grenadines,"Broad beans and horse beans, green",0.0099397097846239
12127,TLS,Timor-Leste,"Broad beans and horse beans, green",0.0058268009907677
12128,TON,Tonga,"Broad beans and horse beans, green",0.0189969860897464
12129,TKM,Turkmenistan,"Broad beans and horse beans, green",0.0
12130,TUV,Tuvalu,"Broad beans and horse beans, green",0.0
12131,URY,Uruguay,"Broad beans and horse beans, green",0.0
12132,VUT,Vanuatu,"Broad beans and horse beans, green",0.1184088736931083
12133,VEN,Venezuela,"Broad beans and horse beans, green",13.669020987660778
12134,BDI,Burundi,"Broad beans and horse beans, green",0.0
12135,TCD,Chad,"Broad beans and horse beans, green",0.0
12136,WSM,Samoa,"Broad beans and horse beans, green",0.0
12137,TKL,Tokelau,"Broad beans and horse beans, green",0.0
12138,PRI,Puerto Rico,"Broad beans and horse beans, green",0.0
12139,AFG,Afghanistan,Sugar cane,40406.04186621914
12140,DZA,Algeria,Sugar cane,0.0
12141,AGO,Angola,Sugar cane,864991.85
12142,ATG,Antigua and Barbuda,Sugar cane,0.0
12143,ARG,Argentina,Sugar cane,18695531.49999999
12144,AUS,Australia,Sugar cane,30283410.7026794
12145,AUT,Austria,Sugar cane,29.97246526024068
12146,AZE,Azerbaijan,Sugar cane,1.3178606183816912
12147,BHS,Bahamas,Sugar cane,61616.05
12148,BHR,Bahrain,Sugar cane,6.309907262389532
12149,BRB,Barbados,Sugar cane,91388.91
12150,BLR,Belarus,Sugar cane,0.3063928061598034
12151,BEL,Belgium,Sugar cane,0.0
12152,BTN,Bhutan,Sugar cane,380.51
12153,BIH,Bosnia and Herzegovina,Sugar cane,0.008528520258921
12154,BWA,Botswana,Sugar cane,1.1499982876016874
12155,BRN,Brunei Darussalam,Sugar cane,0.0
12156,BGR,Bulgaria,Sugar cane,0.0
12157,BFA,Burkina Faso,Sugar cane,504016.84
12158,CPV,Cabo Verde,Sugar cane,22940.0
12159,CMR,Cameroon,Sugar cane,1219233.1920202605
12160,CAN,Canada,Sugar cane,810.3906101263815
12161,CAF,Central African Republic,Sugar cane,128599.82
12162,CHN,China,Sugar cane,108192094.8897872
12163,COL,Colombia,Sugar cane,25741563.910045765
12164,CIV,Cote d'Ivoire,Sugar cane,2100000.0
12165,HRV,Croatia,Sugar cane,0.7786084844956468
12166,CUB,Cuba,Sugar cane,13198700.0
12167,CYP,Cyprus,Sugar cane,0.0
12168,CZE,Czechia,Sugar cane,0.8268136409561042
12169,COD,DR Congo,Sugar cane,2162896.0900000003
12170,DNK,Denmark,Sugar cane,0.6638874259453263
12171,DOM,Dominican Republic,Sugar cane,5317246.564069286
12172,EGY,Egypt,Sugar cane,10284379.881480413
12173,GNQ,Equatorial Guinea,Sugar cane,0.0
12174,EST,Estonia,Sugar cane,0.051593565202335
12175,SWZ,Eswatini,Sugar cane,5690061.709999671
12176,FJI,Fiji,Sugar cane,1725999.38
12177,FIN,Finland,Sugar cane,0.6399763202217048
12178,FRA,France,Sugar cane,80.77321716547635
